date,home_team,away_team,home_score,away_score,team_a,team_b
2008-03-29,Derby,Fulham,2.0,2.0,Derby,Fulham
2008-03-29,Reading,Blackburn,0.0,0.0,Blackburn,Reading
2008-03-30,Chelsea,Middlesbrough,1.0,0.0,Chelsea,Middlesbrough
2008-03-30,La Coruna,Murcia,3.0,1.0,La Coruna,Murcia
2008-03-30,Valladolid,Zaragoza,2.0,1.0,Valladolid,Zaragoza
2008-03-30,Recreativo,Ath Bilbao,1.0,1.0,Ath Bilbao,Recreativo
2008-04-05,Osasuna,Recreativo,0.0,1.0,Osasuna,Recreativo
2008-04-05,Wigan,Birmingham,2.0,0.0,Birmingham,Wigan
2008-04-05,Newcastle,Reading,3.0,0.0,Newcastle,Reading
2008-04-06,Zaragoza,Betis,0.0,3.0,Betis,Zaragoza
2008-04-06,Murcia,Valencia,1.0,0.0,Murcia,Valencia
2008-04-06,Everton,Derby,1.0,0.0,Derby,Everton
2008-04-06,Middlesbrough,Man United,2.0,2.0,Man United,Middlesbrough
2008-04-08,West Ham,Portsmouth,0.0,1.0,Portsmouth,West Ham
2008-04-12,Tottenham,Middlesbrough,1.0,1.0,Middlesbrough,Tottenham
2008-04-12,Portsmouth,Newcastle,0.0,0.0,Newcastle,Portsmouth
2008-04-12,Reading,Fulham,0.0,2.0,Fulham,Reading
2008-04-12,Birmingham,Everton,1.0,1.0,Birmingham,Everton
2008-04-12,Derby,Aston Villa,0.0,6.0,Aston Villa,Derby
2008-04-12,Recreativo,Barcelona,2.0,2.0,Barcelona,Recreativo
2008-04-13,Real Madrid,Murcia,1.0,0.0,Murcia,Real Madrid
2008-04-19,Arsenal,Reading,2.0,0.0,Arsenal,Reading
2008-04-19,Middlesbrough,Bolton,0.0,1.0,Bolton,Middlesbrough
2008-04-19,West Ham,Derby,2.0,1.0,Derby,West Ham
2008-04-19,Zaragoza,Recreativo,3.0,0.0,Recreativo,Zaragoza
2008-04-20,Man City,Portsmouth,3.0,1.0,Man City,Portsmouth
2008-04-20,Murcia,Mallorca,1.0,4.0,Mallorca,Murcia
2008-04-20,Aston Villa,Birmingham,5.0,1.0,Aston Villa,Birmingham
2008-04-26,Wigan,Reading,0.0,0.0,Reading,Wigan
2008-04-26,Birmingham,Liverpool,2.0,2.0,Birmingham,Liverpool
2008-04-26,Murcia,Sevilla,0.0,0.0,Murcia,Sevilla
2008-04-26,Sunderland,Middlesbrough,3.0,2.0,Middlesbrough,Sunderland
2008-04-27,Recreativo,Levante,2.0,0.0,Levante,Recreativo
2008-04-27,Portsmouth,Blackburn,0.0,1.0,Blackburn,Portsmouth
2008-04-28,Derby,Arsenal,2.0,6.0,Arsenal,Derby
2008-05-03,Ath Madrid,Recreativo,3.0,0.0,Ath Madrid,Recreativo
2008-05-03,Middlesbrough,Portsmouth,2.0,0.0,Middlesbrough,Portsmouth
2008-05-03,Blackburn,Derby,3.0,1.0,Blackburn,Derby
2008-05-03,Reading,Tottenham,0.0,1.0,Reading,Tottenham
2008-05-03,Fulham,Birmingham,2.0,0.0,Birmingham,Fulham
2008-05-04,Santander,Murcia,3.0,2.0,Murcia,Santander
2008-05-07,Recreativo,Villarreal,0.0,2.0,Recreativo,Villarreal
2008-05-07,Murcia,Ath Bilbao,1.0,2.0,Ath Bilbao,Murcia
2008-05-11,Derby,Reading,0.0,4.0,Derby,Reading
2008-05-11,Birmingham,Blackburn,4.0,1.0,Birmingham,Blackburn
2008-05-11,Portsmouth,Fulham,0.0,1.0,Fulham,Portsmouth
2008-05-11,Middlesbrough,Man City,8.0,1.0,Man City,Middlesbrough
2008-05-11,Almeria,Recreativo,0.0,2.0,Almeria,Recreativo
2008-05-11,Osasuna,Murcia,2.0,1.0,Murcia,Osasuna
2008-05-17,Murcia,Barcelona,3.0,5.0,Barcelona,Murcia
2008-05-18,Recreativo,Valladolid,1.0,1.0,Recreativo,Valladolid
2008-08-16,Middlesbrough,Tottenham,2.0,1.0,Middlesbrough,Tottenham
2008-08-17,Chelsea,Portsmouth,4.0,0.0,Chelsea,Portsmouth
2008-08-23,Blackburn,Hull,1.0,1.0,Blackburn,Hull
2008-08-23,Liverpool,Middlesbrough,2.0,1.0,Liverpool,Middlesbrough
2008-08-25,Portsmouth,Man United,0.0,1.0,Man United,Portsmouth
2008-08-30,Middlesbrough,Stoke,2.0,1.0,Middlesbrough,Stoke
2008-08-30,Everton,Portsmouth,0.0,3.0,Everton,Portsmouth
2008-08-30,Hull,Wigan,0.0,5.0,Hull,Wigan
2008-08-31,Betis,Recreativo,0.0,1.0,Betis,Recreativo
2008-08-31,Numancia,Barcelona,1.0,0.0,Barcelona,Numancia
2008-09-13,Portsmouth,Middlesbrough,2.0,1.0,Middlesbrough,Portsmouth
2008-09-14,Recreativo,Espanol,0.0,1.0,Espanol,Recreativo
2008-09-14,Real Madrid,Numancia,4.0,3.0,Numancia,Real Madrid
2008-09-20,Sunderland,Middlesbrough,2.0,0.0,Middlesbrough,Sunderland
2008-09-20,Ath Madrid,Recreativo,4.0,0.0,Ath Madrid,Recreativo
2008-09-21,Man City,Portsmouth,6.0,0.0,Man City,Portsmouth
2008-09-21,Numancia,Villarreal,1.0,2.0,Numancia,Villarreal
2008-09-25,Recreativo,Ath Bilbao,1.0,1.0,Ath Bilbao,Recreativo
2008-09-25,Mallorca,Numancia,2.0,0.0,Mallorca,Numancia
2008-09-27,Middlesbrough,West Brom,0.0,1.0,Middlesbrough,West Brom
2008-09-28,Almeria,Recreativo,1.0,0.0,Almeria,Recreativo
2008-09-28,Numancia,Osasuna,0.0,0.0,Numancia,Osasuna
2008-09-28,Portsmouth,Tottenham,2.0,0.0,Portsmouth,Tottenham
2008-10-04,Wigan,Middlesbrough,0.0,1.0,Middlesbrough,Wigan
2008-10-05,Portsmouth,Stoke,2.0,1.0,Portsmouth,Stoke
2008-10-05,La Coruna,Numancia,1.0,0.0,La Coruna,Numancia
2008-10-05,Recreativo,Malaga,0.0,4.0,Malaga,Recreativo
2008-10-18,Aston Villa,Portsmouth,0.0,0.0,Aston Villa,Portsmouth
2008-10-18,Middlesbrough,Chelsea,0.0,5.0,Chelsea,Middlesbrough
2008-10-19,Valladolid,Recreativo,1.0,1.0,Recreativo,Valladolid
2008-10-19,Valencia,Numancia,4.0,0.0,Numancia,Valencia
2008-10-25,Blackburn,Middlesbrough,1.0,1.0,Blackburn,Middlesbrough
2008-10-26,Numancia,Santander,2.0,1.0,Numancia,Santander
2008-10-26,Recreativo,Valencia,1.0,1.0,Recreativo,Valencia
2008-10-26,Portsmouth,Fulham,1.0,1.0,Fulham,Portsmouth
2008-10-29,Liverpool,Portsmouth,1.0,0.0,Liverpool,Portsmouth
2008-10-29,Middlesbrough,Man City,2.0,0.0,Man City,Middlesbrough
2008-11-01,Portsmouth,Wigan,1.0,2.0,Portsmouth,Wigan
2008-11-01,Middlesbrough,West Ham,1.0,1.0,Middlesbrough,West Ham
2008-11-02,Sp Gijon,Numancia,3.0,1.0,Numancia,Sp Gijon
2008-11-02,Recreativo,Getafe,1.0,1.0,Getafe,Recreativo
2008-11-08,Hull,Bolton,0.0,1.0,Bolton,Hull
2008-11-08,Sunderland,Portsmouth,1.0,2.0,Portsmouth,Sunderland
2008-11-09,Aston Villa,Middlesbrough,1.0,2.0,Aston Villa,Middlesbrough
2008-11-09,Numancia,Betis,2.0,4.0,Betis,Numancia
2008-11-09,Sevilla,Recreativo,1.0,0.0,Recreativo,Sevilla
2008-11-15,West Ham,Portsmouth,0.0,0.0,Portsmouth,West Ham
2008-11-16,Everton,Middlesbrough,1.0,1.0,Everton,Middlesbrough
2008-11-16,Recreativo,Barcelona,0.0,2.0,Barcelona,Recreativo
2008-11-16,Betis,Santander,3.0,1.0,Betis,Santander
2008-11-16,Espanol,Numancia,3.0,4.0,Espanol,Numancia
2008-11-22,Middlesbrough,Bolton,1.0,3.0,Bolton,Middlesbrough
2008-11-22,Portsmouth,Hull,2.0,2.0,Hull,Portsmouth
2008-11-22,Real Madrid,Recreativo,1.0,0.0,Real Madrid,Recreativo
2008-11-23,Numancia,Ath Madrid,1.0,1.0,Ath Madrid,Numancia
2008-11-29,Middlesbrough,Newcastle,0.0,0.0,Middlesbrough,Newcastle
2008-11-30,Recreativo,Villarreal,1.0,2.0,Recreativo,Villarreal
2008-11-30,Portsmouth,Blackburn,3.0,2.0,Blackburn,Portsmouth
2008-11-30,Ath Bilbao,Numancia,2.0,0.0,Ath Bilbao,Numancia
2008-12-06,Hull,Middlesbrough,2.0,1.0,Hull,Middlesbrough
2008-12-07,Numancia,Almeria,2.0,1.0,Almeria,Numancia
2008-12-07,Mallorca,Recreativo,2.0,3.0,Mallorca,Recreativo
2008-12-07,West Brom,Portsmouth,1.0,1.0,Portsmouth,West Brom
2008-12-13,Middlesbrough,Arsenal,1.0,1.0,Arsenal,Middlesbrough
2008-12-14,Recreativo,Osasuna,1.0,0.0,Osasuna,Recreativo
2008-12-14,Malaga,Numancia,2.0,0.0,Malaga,Numancia
2008-12-14,Portsmouth,Newcastle,0.0,3.0,Newcastle,Portsmouth
2008-12-20,Fulham,Middlesbrough,3.0,0.0,Fulham,Middlesbrough
2008-12-20,Bolton,Portsmouth,2.0,1.0,Bolton,Portsmouth
2008-12-21,Numancia,Valladolid,4.0,3.0,Numancia,Valladolid
2008-12-21,La Coruna,Recreativo,4.0,1.0,La Coruna,Recreativo
2008-12-26,Portsmouth,West Ham,1.0,4.0,Portsmouth,West Ham
2008-12-26,Middlesbrough,Everton,0.0,1.0,Everton,Middlesbrough
2008-12-28,Arsenal,Portsmouth,1.0,0.0,Arsenal,Portsmouth
2008-12-29,Man United,Middlesbrough,1.0,0.0,Man United,Middlesbrough
2009-01-04,Valladolid,Santander,0.0,1.0,Santander,Valladolid
2009-01-04,Recreativo,Numancia,3.0,1.0,Numancia,Recreativo
2009-01-10,Middlesbrough,Sunderland,1.0,1.0,Middlesbrough,Sunderland
2009-01-11,Sp Gijon,Valladolid,2.0,1.0,Sp Gijon,Valladolid
2009-01-11,Numancia,Getafe,2.0,0.0,Getafe,Numancia
2009-01-11,Santander,Recreativo,1.0,1.0,Recreativo,Santander
2009-01-17,Blackburn,Newcastle,3.0,0.0,Blackburn,Newcastle
2009-01-17,Sevilla,Numancia,1.0,0.0,Numancia,Sevilla
2009-01-17,West Brom,Middlesbrough,3.0,0.0,Middlesbrough,West Brom
2009-01-18,Tottenham,Portsmouth,1.0,1.0,Portsmouth,Tottenham
2009-01-18,Recreativo,Sp Gijon,2.0,0.0,Recreativo,Sp Gijon
2009-01-24,Barcelona,Numancia,4.0,1.0,Barcelona,Numancia
2009-01-25,Recreativo,Betis,1.0,0.0,Betis,Recreativo
2009-01-27,Portsmouth,Aston Villa,0.0,1.0,Aston Villa,Portsmouth
2009-01-28,Chelsea,Middlesbrough,2.0,0.0,Chelsea,Middlesbrough
2009-01-31,Fulham,Portsmouth,3.0,1.0,Fulham,Portsmouth
2009-01-31,Numancia,Real Madrid,0.0,2.0,Numancia,Real Madrid
2009-01-31,Middlesbrough,Blackburn,0.0,0.0,Blackburn,Middlesbrough
2009-02-01,Espanol,Recreativo,1.0,1.0,Espanol,Recreativo
2009-02-07,Portsmouth,Liverpool,2.0,3.0,Liverpool,Portsmouth
2009-02-07,Man City,Middlesbrough,1.0,0.0,Man City,Middlesbrough
2009-02-08,Recreativo,Ath Madrid,0.0,3.0,Ath Madrid,Recreativo
2009-02-08,Villarreal,Numancia,2.0,1.0,Numancia,Villarreal
2009-02-14,Portsmouth,Man City,2.0,0.0,Man City,Portsmouth
2009-02-15,Ath Bilbao,Recreativo,1.0,1.0,Ath Bilbao,Recreativo
2009-02-15,Numancia,Mallorca,0.0,1.0,Mallorca,Numancia
2009-02-21,Bolton,West Ham,2.0,1.0,Bolton,West Ham
2009-02-21,Middlesbrough,Wigan,0.0,0.0,Middlesbrough,Wigan
2009-02-21,Stoke,Portsmouth,2.0,2.0,Portsmouth,Stoke
2009-02-22,Osasuna,Numancia,2.0,0.0,Numancia,Osasuna
2009-02-22,Recreativo,Almeria,1.0,1.0,Almeria,Recreativo
2009-02-28,Middlesbrough,Liverpool,2.0,0.0,Liverpool,Middlesbrough
2009-03-01,Numancia,La Coruna,0.0,1.0,La Coruna,Numancia
2009-03-01,Malaga,Recreativo,0.0,2.0,Malaga,Recreativo
2009-03-01,Hull,Blackburn,1.0,2.0,Blackburn,Hull
2009-03-01,Bolton,Newcastle,1.0,0.0,Bolton,Newcastle
2009-03-03,Portsmouth,Chelsea,0.0,1.0,Chelsea,Portsmouth
2009-03-04,Tottenham,Middlesbrough,4.0,0.0,Middlesbrough,Tottenham
2009-03-04,Fulham,Hull,0.0,1.0,Fulham,Hull
2009-03-08,Numancia,Valencia,2.0,1.0,Numancia,Valencia
2009-03-08,La Coruna,Santander,5.0,3.0,La Coruna,Santander
2009-03-08,Recreativo,Valladolid,2.0,3.0,Recreativo,Valladolid
2009-03-14,Valencia,Recreativo,1.0,1.0,Recreativo,Valencia
2009-03-14,Hull,Newcastle,1.0,1.0,Hull,Newcastle
2009-03-14,Middlesbrough,Portsmouth,1.0,1.0,Middlesbrough,Portsmouth
2009-03-15,Santander,Numancia,5.0,0.0,Numancia,Santander
2009-03-21,Portsmouth,Everton,2.0,1.0,Everton,Portsmouth
2009-03-21,West Brom,Bolton,1.0,1.0,Bolton,West Brom
2009-03-21,Blackburn,West Ham,1.0,1.0,Blackburn,West Ham
2009-03-21,Stoke,Middlesbrough,1.0,0.0,Middlesbrough,Stoke
2009-03-22,Wigan,Hull,1.0,0.0,Hull,Wigan
2009-03-22,Getafe,Recreativo,2.0,1.0,Getafe,Recreativo
2009-03-22,Numancia,Sp Gijon,2.0,1.0,Numancia,Sp Gijon
2009-04-04,Hull,Portsmouth,0.0,0.0,Hull,Portsmouth
2009-04-04,Recreativo,Sevilla,0.0,1.0,Recreativo,Sevilla
2009-04-04,Bolton,Middlesbrough,4.0,1.0,Bolton,Middlesbrough
2009-04-04,Betis,Numancia,3.0,3.0,Betis,Numancia
2009-04-11,Barcelona,Recreativo,2.0,0.0,Barcelona,Recreativo
2009-04-11,Portsmouth,West Brom,2.0,2.0,Portsmouth,West Brom
2009-04-11,Middlesbrough,Hull,3.0,1.0,Hull,Middlesbrough
2009-04-12,Santander,Betis,2.0,3.0,Betis,Santander
2009-04-12,Numancia,Espanol,0.0,0.0,Espanol,Numancia
2009-04-18,Portsmouth,Bolton,1.0,0.0,Bolton,Portsmouth
2009-04-18,Middlesbrough,Fulham,0.0,0.0,Fulham,Middlesbrough
2009-04-18,Ath Madrid,Numancia,3.0,0.0,Ath Madrid,Numancia
2009-04-18,Recreativo,Real Madrid,0.0,1.0,Real Madrid,Recreativo
2009-04-21,Numancia,Ath Bilbao,1.0,2.0,Ath Bilbao,Numancia
2009-04-22,Man United,Portsmouth,2.0,0.0,Man United,Portsmouth
2009-04-23,Villarreal,Recreativo,2.0,1.0,Recreativo,Villarreal
2009-04-25,Almeria,Numancia,2.0,1.0,Almeria,Numancia
2009-04-26,Arsenal,Middlesbrough,2.0,0.0,Arsenal,Middlesbrough
2009-04-26,Recreativo,Mallorca,2.0,4.0,Mallorca,Recreativo
2009-04-27,Newcastle,Portsmouth,0.0,0.0,Newcastle,Portsmouth
2009-05-02,Numancia,Malaga,2.0,0.0,Malaga,Numancia
2009-05-02,Middlesbrough,Man United,0.0,2.0,Man United,Middlesbrough
2009-05-02,Portsmouth,Arsenal,0.0,3.0,Arsenal,Portsmouth
2009-05-03,La Coruna,Valladolid,1.0,0.0,La Coruna,Valladolid
2009-05-03,Osasuna,Recreativo,1.0,2.0,Osasuna,Recreativo
2009-05-03,Santander,Almeria,0.0,2.0,Almeria,Santander
2009-05-09,Blackburn,Portsmouth,2.0,0.0,Blackburn,Portsmouth
2009-05-10,Valladolid,Numancia,0.0,0.0,Numancia,Valladolid
2009-05-10,Almeria,Sp Gijon,3.0,1.0,Almeria,Sp Gijon
2009-05-10,Recreativo,La Coruna,1.0,2.0,La Coruna,Recreativo
2009-05-11,Newcastle,Middlesbrough,3.0,1.0,Middlesbrough,Newcastle
2009-05-16,Bolton,Hull,1.0,1.0,Bolton,Hull
2009-05-16,Middlesbrough,Aston Villa,1.0,1.0,Aston Villa,Middlesbrough
2009-05-17,Numancia,Recreativo,1.0,0.0,Numancia,Recreativo
2009-05-17,Santander,Valladolid,3.0,2.0,Santander,Valladolid
2009-05-18,Portsmouth,Sunderland,3.0,1.0,Portsmouth,Sunderland
2009-05-23,Getafe,Numancia,1.0,0.0,Getafe,Numancia
2009-05-23,Recreativo,Santander,0.0,1.0,Recreativo,Santander
2009-05-23,Valladolid,Sp Gijon,1.0,2.0,Sp Gijon,Valladolid
2009-05-24,Blackburn,West Brom,0.0,0.0,Blackburn,West Brom
2009-05-24,Wigan,Portsmouth,1.0,0.0,Portsmouth,Wigan
2009-05-24,West Ham,Middlesbrough,2.0,1.0,Middlesbrough,West Ham
2009-05-31,Numancia,Sevilla,0.0,2.0,Numancia,Sevilla
2009-05-31,Sp Gijon,Recreativo,2.0,1.0,Recreativo,Sp Gijon
2009-08-15,Portsmouth,Fulham,0.0,1.0,Fulham,Portsmouth
2009-08-16,Man United,Birmingham,1.0,0.0,Birmingham,Man United
2009-08-19,Birmingham,Portsmouth,1.0,0.0,Birmingham,Portsmouth
2009-08-22,Birmingham,Stoke,0.0,0.0,Birmingham,Stoke
2009-08-22,Arsenal,Portsmouth,4.0,1.0,Arsenal,Portsmouth
2009-08-22,Hull,Bolton,1.0,0.0,Bolton,Hull
2009-08-29,Wolves,Hull,1.0,1.0,Hull,Wolves
2009-08-29,Tottenham,Birmingham,2.0,1.0,Birmingham,Tottenham
2009-08-29,Blackburn,West Ham,0.0,0.0,Blackburn,West Ham
2009-08-29,Zaragoza,Tenerife,1.0,0.0,Tenerife,Zaragoza
2009-08-30,Portsmouth,Man City,0.0,1.0,Man City,Portsmouth
2009-08-30,Mallorca,Xerez,2.0,0.0,Mallorca,Xerez
2009-09-12,Portsmouth,Bolton,2.0,3.0,Bolton,Portsmouth
2009-09-13,Birmingham,Aston Villa,0.0,1.0,Aston Villa,Birmingham
2009-09-13,Xerez,Ath Bilbao,0.0,1.0,Ath Bilbao,Xerez
2009-09-13,Tenerife,Osasuna,2.0,1.0,Osasuna,Tenerife
2009-09-13,Sp Gijon,Almeria,1.0,0.0,Almeria,Sp Gijon
2009-09-19,Aston Villa,Portsmouth,2.0,0.0,Aston Villa,Portsmouth
2009-09-19,Hull,Birmingham,0.0,1.0,Birmingham,Hull
2009-09-19,Mallorca,Tenerife,4.0,0.0,Mallorca,Tenerife
2009-09-20,Zaragoza,Valladolid,1.0,2.0,Valladolid,Zaragoza
2009-09-20,Real Madrid,Xerez,5.0,0.0,Real Madrid,Xerez
2009-09-23,Xerez,La Coruna,0.0,3.0,La Coruna,Xerez
2009-09-23,Tenerife,Ath Bilbao,1.0,0.0,Ath Bilbao,Tenerife
2009-09-26,Real Madrid,Tenerife,3.0,0.0,Real Madrid,Tenerife
2009-09-26,Birmingham,Bolton,1.0,2.0,Birmingham,Bolton
2009-09-26,Portsmouth,Everton,0.0,1.0,Everton,Portsmouth
2009-09-27,Almeria,Santander,2.0,2.0,Almeria,Santander
2009-09-27,Espanol,Xerez,0.0,0.0,Espanol,Xerez
2009-10-03,Wolves,Portsmouth,0.0,1.0,Portsmouth,Wolves
2009-10-03,Burnley,Birmingham,2.0,1.0,Birmingham,Burnley
2009-10-03,Tenerife,La Coruna,0.0,1.0,La Coruna,Tenerife
2009-10-03,Hull,Wigan,2.0,1.0,Hull,Wigan
2009-10-04,Xerez,Malaga,1.0,1.0,Malaga,Xerez
2009-10-17,Portsmouth,Tottenham,1.0,2.0,Portsmouth,Tottenham
2009-10-17,Arsenal,Birmingham,3.0,1.0,Arsenal,Birmingham
2009-10-18,Blackburn,Burnley,3.0,2.0,Blackburn,Burnley
2009-10-18,Xerez,Villarreal,2.0,1.0,Villarreal,Xerez
2009-10-18,Espanol,Tenerife,2.0,1.0,Espanol,Tenerife
2009-10-19,Fulham,Hull,2.0,0.0,Fulham,Hull
2009-10-24,Birmingham,Sunderland,2.0,1.0,Birmingham,Sunderland
2009-10-24,Burnley,Wigan,1.0,3.0,Burnley,Wigan
2009-10-24,Hull,Portsmouth,0.0,0.0,Hull,Portsmouth
2009-10-25,Valladolid,La Coruna,4.0,0.0,La Coruna,Valladolid
2009-10-25,Tenerife,Xerez,1.0,0.0,Tenerife,Xerez
2009-10-31,Portsmouth,Wigan,4.0,0.0,Portsmouth,Wigan
2009-10-31,Xerez,Sevilla,0.0,2.0,Sevilla,Xerez
2009-11-01,Birmingham,Man City,0.0,0.0,Birmingham,Man City
2009-11-01,Villarreal,Tenerife,5.0,0.0,Tenerife,Villarreal
2009-11-01,Zaragoza,Almeria,2.0,1.0,Almeria,Zaragoza
2009-11-07,Tenerife,Malaga,2.0,2.0,Malaga,Tenerife
2009-11-07,Blackburn,Portsmouth,3.0,1.0,Blackburn,Portsmouth
2009-11-08,Valladolid,Xerez,0.0,0.0,Valladolid,Xerez
2009-11-09,Liverpool,Birmingham,2.0,2.0,Birmingham,Liverpool
2009-11-21,Tenerife,Sevilla,1.0,2.0,Sevilla,Tenerife
2009-11-21,Birmingham,Fulham,1.0,0.0,Birmingham,Fulham
2009-11-22,Stoke,Portsmouth,1.0,0.0,Portsmouth,Stoke
2009-11-22,Xerez,Sp Gijon,0.0,0.0,Sp Gijon,Xerez
2009-11-28,Portsmouth,Man United,1.0,4.0,Man United,Portsmouth
2009-11-29,Wolves,Birmingham,0.0,1.0,Birmingham,Wolves
2009-11-29,Santander,La Coruna,0.0,1.0,La Coruna,Santander
2009-11-29,Valladolid,Tenerife,3.0,3.0,Tenerife,Valladolid
2009-11-29,Getafe,Xerez,5.0,1.0,Getafe,Xerez
2009-12-02,Xerez,Barcelona,0.0,2.0,Barcelona,Xerez
2009-12-05,Xerez,Ath Madrid,0.0,2.0,Ath Madrid,Xerez
2009-12-05,Portsmouth,Burnley,2.0,0.0,Burnley,Portsmouth
2009-12-05,Wigan,Birmingham,2.0,3.0,Birmingham,Wigan
2009-12-06,Tenerife,Sp Gijon,2.0,1.0,Sp Gijon,Tenerife
2009-12-12,Birmingham,West Ham,1.0,0.0,Birmingham,West Ham
2009-12-12,Hull,Blackburn,0.0,0.0,Blackburn,Hull
2009-12-12,Sunderland,Portsmouth,1.0,1.0,Portsmouth,Sunderland
2009-12-13,Santander,Xerez,3.0,2.0,Santander,Xerez
2009-12-13,Getafe,Tenerife,2.0,1.0,Getafe,Tenerife
2009-12-15,Bolton,West Ham,3.0,1.0,Bolton,West Ham
2009-12-15,Birmingham,Blackburn,2.0,1.0,Birmingham,Blackburn
2009-12-16,Chelsea,Portsmouth,2.0,1.0,Chelsea,Portsmouth
2009-12-19,Portsmouth,Liverpool,2.0,0.0,Liverpool,Portsmouth
2009-12-20,Everton,Birmingham,1.0,1.0,Birmingham,Everton
2009-12-20,Tenerife,Ath Madrid,1.0,1.0,Ath Madrid,Tenerife
2009-12-20,Valladolid,Sp Gijon,2.0,1.0,Sp Gijon,Valladolid
2009-12-26,Burnley,Bolton,1.0,1.0,Bolton,Burnley
2009-12-26,Birmingham,Chelsea,0.0,0.0,Birmingham,Chelsea
2009-12-26,West Ham,Portsmouth,2.0,0.0,Portsmouth,West Ham
2009-12-28,Blackburn,Sunderland,2.0,2.0,Blackburn,Sunderland
2009-12-28,Stoke,Birmingham,0.0,1.0,Birmingham,Stoke
2009-12-29,Bolton,Hull,2.0,2.0,Bolton,Hull
2009-12-30,Portsmouth,Arsenal,1.0,4.0,Arsenal,Portsmouth
2010-01-03,Santander,Tenerife,2.0,0.0,Santander,Tenerife
2010-01-03,Almeria,Xerez,1.0,0.0,Almeria,Xerez
2010-01-09,Birmingham,Man United,1.0,1.0,Birmingham,Man United
2010-01-10,Tenerife,Barcelona,0.0,5.0,Barcelona,Tenerife
2010-01-10,Xerez,Valencia,1.0,3.0,Valencia,Xerez
2010-01-11,Man City,Blackburn,4.0,1.0,Blackburn,Man City
2010-01-16,Wolves,Wigan,0.0,2.0,Wigan,Wolves
2010-01-17,Blackburn,Fulham,2.0,0.0,Blackburn,Fulham
2010-01-17,Zaragoza,Xerez,0.0,0.0,Xerez,Zaragoza
2010-01-17,Santander,Valladolid,1.0,1.0,Santander,Valladolid
2010-01-17,Almeria,Tenerife,1.0,1.0,Almeria,Tenerife
2010-01-20,Arsenal,Bolton,4.0,2.0,Arsenal,Bolton
2010-01-24,Xerez,Osasuna,1.0,2.0,Osasuna,Xerez
2010-01-24,Tenerife,Valencia,0.0,0.0,Tenerife,Valencia
2010-01-26,Portsmouth,West Ham,1.0,1.0,Portsmouth,West Ham
2010-01-26,Bolton,Burnley,1.0,0.0,Bolton,Burnley
2010-01-27,Chelsea,Birmingham,3.0,0.0,Birmingham,Chelsea
2010-01-27,Blackburn,Wigan,2.0,1.0,Blackburn,Wigan
2010-01-30,Birmingham,Tottenham,1.0,1.0,Birmingham,Tottenham
2010-01-30,Liverpool,Bolton,2.0,0.0,Bolton,Liverpool
2010-01-30,West Ham,Blackburn,0.0,0.0,Blackburn,West Ham
2010-01-30,Hull,Wolves,2.0,2.0,Hull,Wolves
2010-01-31,Valladolid,Almeria,1.0,1.0,Almeria,Valladolid
2010-01-31,Man City,Portsmouth,2.0,0.0,Man City,Portsmouth
2010-01-31,Getafe,Santander,0.0,0.0,Getafe,Santander
2010-01-31,Tenerife,Zaragoza,1.0,3.0,Tenerife,Zaragoza
2010-01-31,Xerez,Mallorca,2.0,1.0,Mallorca,Xerez
2010-02-03,Fulham,Portsmouth,1.0,0.0,Fulham,Portsmouth
2010-02-06,Bolton,Fulham,0.0,0.0,Bolton,Fulham
2010-02-06,Man United,Portsmouth,5.0,0.0,Man United,Portsmouth
2010-02-06,Stoke,Blackburn,3.0,0.0,Blackburn,Stoke
2010-02-07,Almeria,Sp Gijon,3.0,1.0,Almeria,Sp Gijon
2010-02-07,Birmingham,Wolves,2.0,1.0,Birmingham,Wolves
2010-02-07,Osasuna,Tenerife,1.0,0.0,Osasuna,Tenerife
2010-02-07,Santander,Ath Madrid,1.0,1.0,Ath Madrid,Santander
2010-02-07,Ath Bilbao,Xerez,3.0,2.0,Ath Bilbao,Xerez
2010-02-09,Man City,Bolton,2.0,0.0,Bolton,Man City
2010-02-09,Portsmouth,Sunderland,1.0,1.0,Portsmouth,Sunderland
2010-02-10,West Ham,Birmingham,2.0,0.0,Birmingham,West Ham
2010-02-10,Blackburn,Hull,1.0,0.0,Blackburn,Hull
2010-02-13,Xerez,Real Madrid,0.0,3.0,Real Madrid,Xerez
2010-02-14,Valladolid,Zaragoza,1.0,1.0,Valladolid,Zaragoza
2010-02-14,Santander,Malaga,0.0,3.0,Malaga,Santander
2010-02-15,Tenerife,Mallorca,1.0,0.0,Mallorca,Tenerife
2010-02-20,Portsmouth,Stoke,1.0,2.0,Portsmouth,Stoke
2010-02-20,La Coruna,Xerez,2.0,1.0,La Coruna,Xerez
2010-02-20,Barcelona,Santander,4.0,0.0,Barcelona,Santander
2010-02-21,Fulham,Birmingham,2.0,1.0,Birmingham,Fulham
2010-02-21,Ath Bilbao,Tenerife,4.0,1.0,Ath Bilbao,Tenerife
2010-02-21,Blackburn,Bolton,3.0,0.0,Blackburn,Bolton
2010-02-21,Zaragoza,Sp Gijon,1.0,3.0,Sp Gijon,Zaragoza
2010-02-27,Bolton,Wolves,1.0,0.0,Bolton,Wolves
2010-02-27,Tenerife,Real Madrid,1.0,5.0,Real Madrid,Tenerife
2010-02-27,Birmingham,Wigan,1.0,0.0,Birmingham,Wigan
2010-02-27,Burnley,Portsmouth,1.0,2.0,Burnley,Portsmouth
